Region,School Name,BEIS School ID,Division,District,K Total,G1 Total,G2 Total,G3 Total,G4 Total,G5 Total,G6 Total,G7 Total,G8 Total,G9 Total,G10 Total,G11 STEM Total,G11 HUMSS Total,G11 ABM Total,G11 GAS Total,G11 TVL Total,G11 SPORTS Total,G11 ARTS Total,G11 PBM Total,G12 STEM Total,G12 HUMSS Total,G12 ABM Total,G12 GAS Total,G12 TVL Total,G12 SPORTS Total,G12 ARTS Total,G12 PBM Total
Region XI,Mayaon NHS,304204,Davao De Oro,Montevista,0,0,0,0,0,0,0,60,80,87,67,0,0,0,83,0,0,0,0,0,0,0,68,0,0,0,0
Region XI,"Maranatha Bible Baptist Academy of Compostela Valley, Inc.",464054,Davao De Oro,Montevista,13,7,9,11,6,2,7,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Cavite Bible Baptist Academy-Montevista  Branch,464059,Davao De Oro,Montevista,22,26,20,15,9,17,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Alimadmad Integrated School,501053,Davao De Oro,Montevista,38,26,36,43,34,31,46,17,33,29,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Canidkid Integrated School,501055,Davao De Oro,Montevista,36,21,27,23,26,33,32,19,29,24,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,San Vicente Integrated School,501058,Davao De Oro,Montevista,29,40,33,30,36,42,35,33,29,40,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Anislagan Elementary School,128480,Davao De Oro,Nabunturan East,20,30,20,19,23,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,San Juan Elementary School,128483,Davao De Oro,Nabunturan East,19,16,25,25,22,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Bukal Elementary School,128484,Davao De Oro,Nabunturan East,46,71,58,57,55,87,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Cabacungan Elementary School,128485,Davao De Oro,Nabunturan East,17,13,20,10,11,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Cabidianan Elementary School,128486,Davao De Oro,Nabunturan East,33,36,35,51,49,61,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Kao Elementary School,128487,Davao De Oro,Nabunturan East,18,27,24,24,27,19,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Katipunan Elementary School,128488,Davao De Oro,Nabunturan East,22,37,29,28,27,33,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Libasan Elementary School,128489,Davao De Oro,Nabunturan East,17,23,19,29,14,24,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Magading Elementary School,128490,Davao De Oro,Nabunturan East,14,32,30,43,34,47,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Mainit Elementary School,128491,Davao De Oro,Nabunturan East,164,214,189,203,196,232,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Manat CES,128492,Davao De Oro,Nabunturan East,77,75,97,89,76,104,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Matagdungan Elementary School,128493,Davao De Oro,Nabunturan East,10,22,14,25,21,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Matilo Elementary School,128494,Davao De Oro,Nabunturan East,30,27,30,31,22,26,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,New Dauis Elementary School,128495,Davao De Oro,Nabunturan East,7,6,18,11,8,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Ogao Elementary School,128496,Davao De Oro,Nabunturan East,23,19,24,20,21,39,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Pangutosan Elementary School,128497,Davao De Oro,Nabunturan East,24,24,24,36,33,36,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,San Vicente Elementary School,128498,Davao De Oro,Nabunturan East,8,10,18,13,13,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Sta. Maria Elementary School,128499,Davao De Oro,Nabunturan East,46,55,55,45,43,63,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Tagnocon Elementary School,128500,Davao De Oro,Nabunturan East,39,54,45,41,54,59,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Sasa Elementary School,204005,Davao De Oro,Nabunturan East,8,13,24,17,10,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Tugunan Elementary School,204014,Davao De Oro,Nabunturan East,5,6,4,3,3,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Inupuan Elementary School,204023,Davao De Oro,Nabunturan East,11,19,11,10,13,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Cabidianan National High School,300607,Davao De Oro,Nabunturan East,0,0,0,0,0,0,0,43,45,33,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Mainit NHS,304194,Davao De Oro,Nabunturan East,0,0,0,0,0,0,0,200,273,230,196,0,0,0,42,170,0,0,0,0,0,0,62,152,0,0,0
Region XI,Manat NHS,304195,Davao De Oro,Nabunturan East,0,0,0,0,0,0,0,279,264,281,232,0,0,0,78,134,0,0,0,0,0,0,78,175,0,0,0
Region XI,Kao NHS,315806,Davao De Oro,Nabunturan East,0,0,0,0,0,0,0,49,52,61,54,0,0,0,11,39,0,0,0,0,0,0,18,35,0,0,0
Region XI,Basak Integrated School,501365,Davao De Oro,Nabunturan East,21,36,39,41,34,48,50,49,59,50,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Antequera Integrated School,502373,Davao De Oro,Nabunturan East,36,49,52,44,39,51,38,32,21,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Bayabas Elementary School,128501,Davao De Oro,Nabunturan West,14,20,13,31,31,19,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Magsaysay Elementary School,128503,Davao De Oro,Nabunturan West,63,64,69,57,62,86,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Mipangi Elementary School,128504,Davao De Oro,Nabunturan West,62,70,66,64,63,56,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Nabunturan Central Elementary School SPED Center,128505,Davao De Oro,Nabunturan West,326,332,372,356,354,445,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,New Sibonga Elementary School,128506,Davao De Oro,Nabunturan West,52,66,67,69,69,65,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,C.M. Recto Elementary School,128507,Davao De Oro,Nabunturan West,37,33,45,38,37,41,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,San Roque Elementary School,128509,Davao De Oro,Nabunturan West,22,22,23,33,23,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Tagaytay Elementary School,204002,Davao De Oro,Nabunturan West,4,7,7,7,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Bayabas NHS,304178,Davao De Oro,Nabunturan West,0,0,0,0,0,0,0,25,41,34,43,0,0,0,5,15,0,0,0,0,0,0,11,16,0,0,0
Region XI,Nabunturan NCHS,304205,Davao De Oro,Nabunturan West,0,0,0,0,0,0,0,627,744,707,747,72,198,87,75,467,0,28,0,69,214,99,101,458,0,23,0
Region XI,New Sibonga NHS,315818,Davao De Oro,Nabunturan West,0,0,0,0,0,0,0,67,99,96,74,0,0,0,43,25,0,0,0,0,0,0,54,22,0,0,0
Region XI,Magsaysay NHS,315821,Davao De Oro,Nabunturan West,0,0,0,0,0,0,0,41,47,63,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Assumption College of Nabunturan,405335,Davao De Oro,Nabunturan West,9,16,12,20,20,16,21,51,55,53,44,158,130,43,61,22,0,0,0,130,134,50,66,23,0,0,0
Region XI,"The Kiddie Math Science Grade School of Comval, Inc.",464002,Davao De Oro,Nabunturan West,16,19,12,16,18,22,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Nabunturan Central Baptist Academy,464029,Davao De Oro,Nabunturan West,22,45,42,25,26,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,"Christ Centered Christian Baptist Academy, Inc.",464052,Davao De Oro,Nabunturan West,49,24,16,17,8,13,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,San Isidro Integrated School,501773,Davao De Oro,Nabunturan West,20,34,33,25,27,33,28,18,30,33,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Linda Integrated School,502242,Davao De Oro,Nabunturan West,26,15,38,23,31,38,36,22,37,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Uduan Elementary School,102234,Davao De Oro,New Bataan,4,8,3,5,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Region XI,Andap Elementary School,128510,Davao De Oro,New Bataan,46,45,35,49,39,46,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
